92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3775,0.5395,0.1036,0.28,0.25,0.17,0.3,0.28,0.75,0.013,0.0783,0.0,0.4013,0.0376,0.8623,41948.27,5.0,93.0
78,6,7,8.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,198/774,50/275,0.1109,0.74,0.26,0.14,0.28,0.32,1.125,0.9207,0.1241,0.0,0.4338,0.0296,0.9649,25748.37,3.0,76.0
84,6,7,8.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3056,0.3323,0.0952,0.3875,2.7,3.03,5.33,5.0,0.242,0.9869,0.1411,0.6102,0.3897,0.0445,3.6323,53383.1,3.0,87.0
70,6,7,8.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0
,0.3061,0.3606,0.1274,2.4699999999999998,0.05,0.04,0.019,0.38,0.242,0.6554,0.3173,0.4059,0.0,0.0122,0.8974,32521.24,7.0,148.0
51,6,7,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,8.0
,0.426,0.5699,0.1124,0.74,0.19,0.07,0.54,0.2,0.242,0.989,0.0803,0.0,0.3632,0.0384,0.8577,53060.72,4.0,45.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3532,0.3585,0.0478,0.29,0.16,0.28,0.22,0.34,0.195,0.9515,0.3125,0.0,0.4338,0.0304,0.8254,27867.18,2.0,74.0
57,6,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4976,0.8039,0.1487,0.26,0.36,0.22,0.23,0.17,0.242,0.9313,0.785,0.4207,0.0,0.9796,0.9481,22078.88,0.0,52.0
55,6,0,8.0,0.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0
,0.4357,0.1149,0.1503,0.68,0.19,0.13,0.32,0.36,0.242,0.9811,0.0143,0.0,0.3621,0.0198,0.9213,43896.72,2.0,16.0
86,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,0.0,8.0,0.0,8.0,8.0
,0.4284,0.1242,0.1499,0.32,0.16,0.28,0.24,0.32,0.242,0.9313,0.0946,0.0,0.3962,0.0254,0.9534,35516.7,6.0,22.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4668,0.4929,0.153,0.34,0.39,0.19,0.08,0.34,0.2421,0.9898,0.0329,0.0,0.369,0.025,0.9055,38097.75,0.0,52.0
100,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0
,0.2877,0.1974,0.0809,0.54,0.28,0.18,0.31,0.23,0.242,0.9207,0.0679,0.0,0.4522,0.0217,0.8559,17602.12,4.0,36.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.6933,0.7662,0.0988,0.55,0.26,0.19,0.22,0.33,0.242,0.9143,0.249,0.0,0.4265,0.0453,0.9052,37403.45,5.0,105.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4312,0.3286,0.089,1.0,12.0,42.0,58.0,100.0,0.059,1.123,0.25,0.4373,0.0,0.0139,0.9061,17537.8,1.0,50.0
43,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,8.0
,0.3285,0.1458,0.0885,0.37,0.31,0.32,0.18,0.19,,,0.0117,0.3594,,0.9528,0.9075,65783.1,5.0,88.0
39,0,0,8.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0
,0.361,0.4293,0.1116,0.78,0.22,0.49,0.15,0.14,0.242,0.989,0.1176,0.0,0.3695,0.0424,0.8812,52278.23,2.0,39.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.325,0.2422,0.1096,0.28,0.47,0.25,0.19,0.09,0.242,0.7484,0.4626,0.0,0.4558,0.0117,0.9262,77404.94,5.0,144.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.2906,0.3761,0.0933,0.5,0.32,0.18,0.29,0.21,0.242,0.7348,0.5302,0.0,0.3745,0.0168,0.9416,60022.66,3.0,32.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.623,0.5899,0.0898,0.75,0.05,0.2,0.41,0.34,0.242,0.0156,0.0757,0.5847,0.4153,0.0375,0.8354,40914.38,2.0,102.0
80,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,7.0,0.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.5186,0.4522,0.0864,0.44,0.37,0.19,0.21,0.23,0.586,0.9828,0.1687,0.4047,0.0,0.0486,0.8264,48488.64,6.0,140.0
56,6,7,8.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0
,0.4043,0.4286,0.0905,0.72,0.28,0.18,0.3,0.24,0.242,0.7348,0.2184,0.0,0.317,0.032,0.7901,73573.13,2.0,60.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4254,0.4965,0.0799,0.44,0.2,0.36,0.09,0.35,0.242,0.9828,0.0741,0.0,0.3204,0.0375,0.86,46055.66,6.0,84.0
79,0,0,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3432,0.3889,0.0342,0.36,0.07,0.39,0.18,0.36,0.242,0.9264,0.2196,0.0001,0.4432,0.0416,0.8599,16378.23,4.0,90.0
78,6,7,0.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,0.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4365,0.4291,0.122,0.49,0.29,0.07,0.15,0.49,0.242,0.9811,0.0305,0.0,0.3085,0.0184,0.9424,63437.8,7.0,34.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4351,0.346,0.1127,0.43,0.4,0.1,0.07,0.43,0.242,0.7484,0.232,0.0,0.3369,0.0347,0.8517,60825.7,5.0,66.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.411,0.412,0.1068,0.77,0.23,0.33,0.08,0.36,0.242,0.7484,0.3925,0.0,0.4877,0.4628,0.8548,73051.5,1.0,132.0
80,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,0.0,0.0,8.0,0.0,8.0,8.0
,0.4168,0.6984,0.1487,0.17,0.05,0.38,0.4,0.17,0.242,0.9898,0.0329,0.3694,0.3487,0.0259,0.9198,42597.89,5.0,26.0
80,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,0.0,0.0,6.0,8.0,0.0,8.0,8.0
,0.4245,0.4009,0.1072,0.22,0.17,0.07,0.54,0.22,0.242,0.012,0.2133,0.0,0.3581,0.011,0.9048,58221.24,1.0,184.0
86,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3759,0.2399,0.1189,0.25,0.14,0.45,0.16,0.25,0.242,0.49,0.0237,0.0,0.3971,0.9765,0.8808,41929.56,0.0,68.0
60,0,0,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,8.0,8.0
,0.4319,0.3023,0.1455,0.25,0.24,1.06,3.68,5.0,0.242,0.4991,0.1251,0.9247,0.3308,0.2578,0.1718,49058.42,1.0,152.0
52,6,7,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,8.0
,0.4538,0.5486,0.0821,0.25,0.35,0.1567,0.1875,0.2,0.242,0.7348,0.2649,0.0,0.4458,0.0367,0.8287,79613.25,5.0,60.0
86,6,7,8.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.4426,0.642,0.1459,0.51,0.06,0.43,0.18,0.33,0.242,0.7348,0.449,0.0,0.3085,0.0102,0.8916,73851.46,5.0,23.09
76,6,7,0.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,0.0
,0.4549,0.7016,0.0995,0.6,0.12,0.28,0.22,0.38,0.242,0.774,0.4523,0.4373,0.5,0.0487,0.8954,78851.46,3.0,311.66
59,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,0.0
,0.278,0.2334,0.0896,0.6,0.23,0.17,0.29,0.31,0.242,0.9894,0.0311,0.0152,0.3745,0.029,0.9626,49985.99,0.0,32.0
67,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,8.0
,0.3145,0.0602,0.1301,0.19,0.14,0.56,0.4,0.19,0.242,0.9953,0.0938,0.0,0.4338,0.0263,0.9158,23948.37,0.0,64.0
77,6,7,8.0,1.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.5789,0.4957,0.0859,0.62,0.38,0.11,0.28,0.23,0.242,0.907,0.1356,0.0,0.3707,0.0329,0.8072,31655.0,3.0,64.0
86,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,0.0,6.0,8.0,0.0,8.0,8.0
,0.4387,0.4912,0.073,0.33,0.22,0.36,0.09,0.33,0.242,0.6996,0.0746,0.0,0.5,0.01954,0.94559,709335.1,4.0,34.64
78,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,0.0,6.0,8.0,0.0,8.0,0.0
,0.2983,0.1834,0.0938,0.44,0.24,0.32,0.31,0.13,0.242,0.6996,0.1423,0.0,0.3538,0.0482,0.9127,1440085.4,1.0,104.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3237,0.3189,0.101,0.42,0.17,,,1.0,0.242,0.986978,0.26154,0.0,0.3853,0.01304,0.91514,51402.12,1.0,168.0
86,6,7,8.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.5995,0.6104,0.0918,0.45,0.2,0.35,0.14,0.31,0.242,0.907,0.2002,0.0,0.4316,0.0411,0.878,34220.64,1.0,87.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.2815,0.2128,0.0957,0.28,0.3,0.42,0.05,0.23,0.242,0.9143,0.1603,0.0,0.3479,0.0157,0.8997,67561.0,4.0,40.0
77,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,0.0,6.0,6.0,6.0,8.0,0.0,0.0,8.0
,0.1472,0.1071,0.0437,0.78,0.22,0.11,0.34,33.0,0.2421,0.9207,0.3647,0.0,0.4338,0.0125,0.9239,22691.02,2.0,152.0
82,6,7,0.0,1.0,1.0,2.0,2.0,0.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3989,0.4886,0.1124,0.49,0.12,0.22,0.31,1.0,0.242,0.4898,0.0594,0.6029,0.6029,0.0373,0.9669,38713.3,4.0,39.0
44,6,7,8.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0
,0.6995,0.6667,0.0813,0.12,0.58,0.1,0.12,0.2,0.242,0.7185,0.0768,0.0,0.3503,0.0198,0.9196,73332.4,6.0,42.0
72,6,7,8.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,6.0,6.0,0.0,8.0,0.0,8.0,8.0
,0.0119,0.0011,11.2,0.83,0.17,0.14,0.25,0.44,0.242,0.9207,0.2549,0.0,0.4364,0.0427,0.8747,24682.05,5.0,92.99
71,0,0,0.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.5083,0.84,0.1161,0.0,0.36,0.08,0.34,0.22,0.242,0.6621,0.456,0.0,0.4256,0.0122,,80058.42,3.0,0.5
63,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,8.0,0.0
,0.5751,0.4943,0.1019,0.68,0.25,0.88,1.6099999999999999,2.61,0.242,0.9143,0.249,0.4265,0.4265,0.0456,0.9014,32703.45,0.0,60.0
79,6,7,8.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,7.0,0.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.3791,0.3413,0.0767,0.42,0.21,0.1,0.27,0.42,0.242,0.7185,0.3626,0.0,0.4522,0.0469,0.8888,80883.1,0.0,53.97
68,6,7,8.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,8.0
,0.5335,0.4696,0.1314,0.52,0.28,0.2,0.3,0.22,0.242,0.2814,0.1252,0.0,0.319,0.0474,0.9106,61702.15,6.0,128.0
86,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,0.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.6346,0.2174,0.0928,0.55,0.06,0.39,0.4,0.15,0.242,0.9858,0.0634,0.0001,0.4121,0.0356,0.8249,40068.1,1.0,132.0
86,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,0.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.5027,0.7026,0.1082,0.69,0.1188,0.1877,0.3103,0.3831,0.242,0.7998,0.4781,0.2993,0.2813,0.0476,0.8303,72851.5,1.0,136.0
59,6,7,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,8.0
,0.1088,0.7083,0.0873,0.64,0.17,0.19,0.28,0.36,0.242,0.9313,0.1599,0.0,0.4404,0.0344,0.8081,17660.72,7.0,78.0
78,0,7,8.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,0.4479,0.4053,0.1011,0.12,0.17,0.49,0.22,0.12,0.242,0.7348,0.5302,0.0,0.317,0.017,0.9255,72399.42,7.0,30.0
92,6,7,8.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,0.0,8.0,8.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
