,0.33,0.6293,3,0.143,4,1.058,235,98,1,0,1,0,0,1,1,1,1,0,0.0445,1,4,0.0445,0.05,1,3.085,0.002,1,3,2,1.714,-10.234,-5.766,35,6,1,2.761,-19.7,89.7
77,3,0,8,0,6,3,3,8,2,2,2,0,2,0,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0
,3.52,0.0002,1,0.914,0,1.341,264,101,1,0,1,1,1,0,0,0,0,2,0.0222,5,2,0.0222,0.05,0,2.558,0.01052,1,3,2,1.525,-4.45,-3.55,93,4,1,5.642,-161.1,347.1
81,0,3,0,0,6,3,3,8,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,0.4,0.34,1,0.916,3,-2.0537,156,100,1,0,0,0,1,1,1,0,2,2,0.0205,0,2,0.0205,0.05,0,1.7098,0.087,0,8,0,-1.4,-6.921108,-5.078892,31,3,1,-2.026,0.5862743,61.4137257
76,3,3,0,6,0,3,3,8,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2
,1.1477,0.12555,3,0.75,4,1.96,222,95,0,1,1,1,1,0,0,1,2,5,0.0489,4,5,0.0489,0.05,0,2.28725,0.02218,1,4,2,1.487,-3.05384,-0.946157,59,11,2,1.812,7.73822,110.26177
90,3,3,8,6,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2
,0.28,0.3902,3,0.75,1,1.175,112.44,36.283,1,0,0,1,1,0,1,0,0,1,,2,4,,,,,,,,2,-1.386,-14.18,30.18,12,6,0,-2.19,3.1,20.9
54,3,3,8,0,6,3,3,0,2,2,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,2,2
,0.85,0.1977,1,0.875,6,1.476,289,102,0,1,0,0,1,1,1,1,5,5,0.0228,1,2,0.0228,0.05,0,1.4714,0.1412,0,2,2,2.614,-11.69,-10.31,81,5,0,1.766,-13.8,175.8
87,0,3,0,6,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
,0,0.5,5,0.9,1,1.751,167,101,0,1,0,0,1,1,1,1,1,4,0.0302,2,4,0.0302,0.05,0,3.243,0.0012,1,4,2,1.824,-3.5,-0.5,96,1,0,2.19,-63.3,255.3
94,3,3,8,6,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,0.04,0.516,3,0.917,5,1.598,183,95,1,0,1,0,1,1,0,0,3,2,0.0366,5,2,0.0366,0.05,0,58.47,0,1,7,2,1.54,9.67,14.33,23,3,0,2.62,-28.9,74.9
74,0,0,8,6,6,3,3,8,2,2,0,0,0,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,0,0
,0.4124,0.34,0,,3,1.282,165,98,1,0,0,1,1,0,1,1,2,3,0.0496,2,5,0.0496,0.05,0,1.8279,0.0676,0,8,2,1.449,-8.86,-7.11,96,5,0,2.384,,
76,3,3,8,0,0,3,3,8,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.981,0.1635,3,0.833,1,1.44,178,100,0,1,0,0,0,0,1,1,1,3,0.0469,2,4,0.0469,0.05,0,0.00946,0.1892,0,6,2,1.485,-2.97,-1.03,34,3,2,0.02,-111.6,179.6
74,3,3,0,6,6,3,3,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.18,0.4286,1,0.833,0,1.106,268,91,0,1,1,0,1,0,1,1,3,2,0.0334,4,4,0.0334,0.05,0,3.395,0.0007,1,5,2,1.88,-1.93,-0.47,17,0,1,2.353,-0.7,34.7
91,0,3,8,6,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2
,cannot do,cannot do,2,0.875,3,1.881,118,26,0,1,0,1,0,1,0,1,3,0,0.0279,0,0,0.0279,0.05,0,1.688,0.0458,1,0,2,1.303,-1.62,-0.38,85,8,0,4.849,82.2,87.8
76,0,0,8,6,6,3,3,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2
,1.01,0.1562,1,0.833,3,1.282,246,98,0,1,1,1,1,0,0,1,3,4,0.026,3,2,0.026,0.05,0,1.905,0.0568,0,0,2,1.372,-4,-2,12,7,1,2.62,-9.2,33.2
89,0,3,0,6,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1.05,0.1469,3,0,2,-1.695,235,109,1,0,1,1,1,0,0,1,3,1,0.0352,0,2,0.0352,0.05,0,0.0495,,1,4,2,-0.23,41.77,42.23,,5,2,,,
60,3,3,8,0,0,3,3,8,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0
,0.79,0.7859,10,0,0,1.476,101,104,0,1,1,1,0,1,0,1,0,1,0.0361,4,4,0.0361,0.05,0,,,1,4,2,1.464,-8.79,-5.21,26,2,0,3.32,-48.8,100.8
71,3,0,0,0,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
,1.12,0.1314,8,0.25,2,1.695,199,98,0,1,1,0,1,0,1,1,4,5,0.035,3,1,0.035,0.05,0,1.6742,0.0471,1,1,2,,,,129,8,0,,,
60,3,3,0,0,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,0,0,2,0,0,0,0,0
,0.56,0.2877,0,0.75,2,2.054,295,95,1,0,1,0,0,0,1,0,2,5,0.0485,4,3,0.0485,0.05,0,1.225,0.2208,0,6,2,2.198,-13.54,-12.46,40,1,1,2.015,7.4,72.6
91,0,3,8,6,6,3,3,8,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.92,0.1797,9,0.833,1,1.555,268,101,1,0,0,0,1,0,1,0,1,4,0.0444,1,3,0.0444,0.05,0,1.7702,0.0767,0,8,2,1.352,-4.25,-1.75,91,7,0,2.283,-9.2,191.2
79,0,3,0,6,0,3,3,8,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1.25,0.1057,0,0.857,1,1.372,259,97,0,1,0,0,1,1,1,1,1,3,0.0247,5,3,0.0247,0.05,0,3.373,0.0007,1,0,2,1.826,-2.98,-1.02,118,0,1,1.954,7.4,228.6
94,3,3,8,0,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,0.33,0.3716,0,0.917,1,1.96,213,187,0,1,0,1,1,1,1,0,2,0,0.0436,5,1,0.0436,0.05,0,2.707,0.0034,1,5,2,1.29,-11.31,-10.69,21,5,0,2.282,3.9,38.1
78,3,3,0,6,6,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2
,0.05,0.4785,1,0.5,4,1.881,254,100,0,1,1,1,1,0,0,1,1,3,0.0449,2,2,0.0449,0.05,0,1.238,0.2157,0,0,2,2.204,-15.89,-12.11,29,3,2,1.311,11.3,46.7
71,0,3,8,0,0,3,3,8,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2
,0.67,0.2514,11,1.427,3,-1.126,274,3,1,0,1,1,1,0,1,0,4,5,0.0218,0,2,0.0218,0.05,0,1.48,0.1389,0,6,2,1.524,-17.46,-14.54,30,4,2,6.963,-54.42,114.4
76,3,3,0,0,6,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
,not normal,not normal,0,1,5,1.476,902,97,0,1,0,1,1,0,1,1,0,5,0.0296,3,4,0.0296,0.05,0,3.451,0.0459,1,1,0,-1.881,-15.32,-14.68,108,11,2,2.19,-44.5,116.5
67,0,0,8,0,0,3,0,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,0,0,0
,0.07,0.4721,3,0.875,6,1.07,180,46,1,0,1,1,0,0,1,0,5,0,0.036,0,4,0.036,0.05,0,1.1471,0.2517,0,5,2,2.426,-9.39,-6.61,118,3,0,4.303,-81.5,317.5
67,0,3,8,6,0,0,0,0,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2
,0.5,0.5,0,0.25,5,1.812,0.570025,95,1,0,0,1,1,1,0,1,2,4,0.0286,2,1,0.0286,0.05,0,1.9,,1,6,3,0.8257,-9.677,-8.3226,75,9,1,,,
49,0,0,8,0,0,3,0,8,2,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0
,0.64,0.2598,4,0.938,3,1.175,288,94,0,1,1,1,0,0,1,0,2,1,0.0335,2,5,0.0335,0.05,0,3.28,0.001,1,0,2,1.823,-12.22,-9.78,93,2,1,1.954,5,181
98,3,3,8,6,6,3,3,8,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,0.1666,0.4338,1,,3,1.514,190,92,1,0,0,0,1,1,1,1,2,0,0.0287,3,5,0.0287,0.05,0,2.593,0.00952,1,0,2,1.523,-7.845,-6.1547,99,9,0,2.497,-125.9,323.9
85,0,3,8,0,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,0.44,0.33,0,0.938,3,1.175,262,26,0,1,0,0,1,1,1,0,1,3,0.0403,4,2,0.0403,0.05,0,3.47,0.0005,1,4,2,1.881,-6.68,-5.32,33,3,2,1.604,-3.1,69.1
80,3,3,0,6,6,3,3,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
,0,0.5,1,0.302,2,1.372,211,,1,0,1,0,0,1,1,1,2,5,0.0283,5,0,0.0283,0.05,0,2.7,0.0069,1,0,2,,0.1,0.21,172,1,0,1.514,43.5,300.5
68,3,3,8,0,0,3,3,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,2,2
,0.74,cannot do,3,,4,1.645,112,108,0,1,0,0,1,0,1,0,3,5,0.0344,1,4,0.0344,0.05,0,3.1036,0.0019,1,3,2,-1.704,-12.87,-11.13,30,0,1,-5.642,-144,-114
76,0,0,8,0,6,3,3,8,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cannot do,cannot do,10,0.75,6,1.058,159,91,1,0,1,0,1,1,0,0,5,0,0.0354,5,4,0.0354,0.05,0,2.1447,0.016,1,8,2,-1.467,-1.65,-0.35,35,10,0,3.897,20,50
59,0,0,0,0,6,3,0,8,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,0
,0.92,0.1798,5,0.817,0,1.96,250,99,1,0,1,1,0,1,1,0,3,0,0.0218,2,3,0.0218,0.05,0,2.6768,0.00744,1,6,2,1.601,-1.2,-0.8,86,11,0,2.19,-2.5,174.5
86,3,3,8,0,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
,0.3,0.3807,2,0.197,1,1.44,176,90,0,1,0,0,0,1,0,1,0,2,0.0479,2,0,0.0479,0.05,0,3.195,0.0007,1,1,2,1.405,0.45,0.79,43.7,9,0,2.639,-35.4,123
76,3,3,8,0,6,3,3,8,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,2
,,,8,,4,1.08,155,6635,1,0,0,1,1,0,0,1,0,3,0.0325,1,1,0.0325,0.05,0,1.96,0.025,1,6,2,-20.31,-4.39,-,130,10,1,2.384,13.1,246.9
48,0,0,0,0,0,3,3,0,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,0,0,2,2,2,0,0,0,2,0,2,2,2,2
,0,0.5,2,0.938,3,1.812,291,102,0,1,1,0,1,0,1,1,3,4,0.0289,0,2,0.0289,0.05,0,1.68449,0.09208,0,1,2,1.347,-1.16,-0.84,114,6,1,2.283,-79.8,307.8
94,3,3,8,6,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1.13,0.1296,2,0.833,1,1.227,2.53,99,0,1,0,0,0,0,0,0,2,0,0.0201,4,2,0.0201,0.05,0,-3.159,0.0.0016,1,3,2,1.81,-3.43,-0.57,83,2,1,9.925,-318.11,484.11
77,3,3,0,6,6,3,0,8,2,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
,-0.89,0.8133,0,0.9,0,1.598,250,26,1,0,1,1,0,0,1,0,3,0,0.0235,0,0,0.0235,0.05,0,-2.447,0.0144,1,1,2,1.826,3.07,6.92,2.17,8,1,2.17,7.3,110.3
63,0,3,8,6,6,3,3,0,2,2,0,2,0,0,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,0,0,0,0,2,0,0,0
,0.54,0.2946,1,0.925,4,1.751,283,101,0,1,0,1,0,1,1,1,5,4,0.0223,5,3,0.0223,0.05,0,1.781,0.0749,0,5,2,1.827,-6.98,-5.02,219,4,2,1.695,144.6,293.4
74,3,3,8,0,0,3,3,8,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2
,0.59,0.7224,4,0.917,1,1.645,104,106,0,1,1,0,1,1,1,0,1,3,0.0468,5,5,0.0468,0.05,0,idk,idk,2,9,2,1.66,82.34,84.66,54,11,1,2.92,-42.4,150.4
81,3,0,8,6,0,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,0,2,2,2,2
,0,0.5,5,0.5,2,1.96,174,103,0,1,1,0,1,0,1,0,2,4,0.0222,2,3,0.0222,0.05,0,-3.5,0.0002,1,2,2,1.979,-3.15,1.15,74,4,1,0.0268,72.3,75.8
72,3,3,0,0,6,3,3,8,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0
,0.32,0.3744,6,0.217,6,1.555,131,97,1,0,1,1,0,1,0,1,3,0,0.0352,2,3,0.0352,0.05,0,1.585,0.1129,0,3,2,1.365,-7.35,-6.64,24,2,0,2.384,-9,57
79,0,3,0,0,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.58,0.057,1,0.833,3,1.812,252,106,0,1,1,1,0,0,1,1,3,1,0.0255,1,3,0.0255,0.05,0,3.23,0.0012,1,8,2,1.825,-7.3,-6.7,54,4,2,1.886,-13.5,121.5
92,3,3,0,6,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,0,0.5,9,0.75,,1.372,235,107,0,1,1,,1,0,0,1,3,4,0.0267,2,3,0.0267,0.05,1,1.296,,1,5,2,2.071,-8.4,-3.6,172,5,0,2.19,,
54,3,3,0,0,0,3,3,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0
,0.97,0.1655,3,0.666,0,-1.881,105,,0,1,0,0,1,1,1,0,1,2,0.0404,2,4,0.0404,0.05,0,1.645,0.0526,0,4,2,2.094,-7.33,-4.67,98,8,0,,,
60,3,3,8,0,0,3,3,0,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,0,2,0,0,0
,0.73,0.2337,4,0.067,4,1.175,246,98,0,1,0,1,0,1,1,1,4,3,0.0434,3,2,0.0434,0.05,0,3.1145,0.002,1,4,2,1.772,-12.72,-9.28,66,8,1,4.849,-79.6,211.6
84,3,3,8,0,0,3,3,8,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,1.22,0.112,1,0.875,5,1.514,149,102,0,1,0,1,0,1,1,1,0,2,0.045,1,3,0.045,0.05,0,1.489,186.05,0,5,2,2.36,-7.34,-2.66,121,8,2,2.62,-27.2,269.2
95,0,3,8,6,6,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
